('Yugoslavia', 'France'),('Afghanistan', 'USSR'),0.228
('Spain', 'UK'),('Sweden', 'Italy'),-0.228636363636
('North Korea', 'USSR'),('Spain', 'UK'),-0.263
('Singapore', 'France'),('Jordan', 'UK'),-0.126666666667
('Sweden', 'Germany (FRG)'),('Finland', 'France'),0.264
('Greece', 'France'),('Romania', 'Czechoslovakia'),-0.3
('Iran', 'Russia'),('South Africa', 'UK'),-0.21
('UAE', 'Italy'),('Portugal', 'Germany (FRG)'),0.217727272727
('China', 'France'),('Canada', 'Switzerland'),0.398181818182
('Egypt', 'France'),('Ecuador', 'France'),0.437619047619
('Jordan', 'UK'),('Norway', 'Germany (FRG)'),-0.1428
('Hungary', 'USSR'),('USA', 'Germany (FRG)'),-0.146956521739
('China', 'France'),('Israel', 'UK'),-0.3832
('Thailand', 'Germany (FRG)'),('USA', 'Germany (FRG)'),0.249130434783
('South Korea', 'France'),('Denmark', 'Germany (FRG)'),0.206153846154
('Yugoslavia', 'UK'),('India', 'USSR'),0.370606060606
('China', 'France'),('China', 'Russia'),0.4985
('Afghanistan', 'USSR'),('Sweden', 'France'),0.244666666667
('India', 'USSR'),('Nigeria', 'UK'),0.311153846154
('UAE', 'France'),('Bulgaria', 'USSR'),-0.169761904762
('China', 'Russia'),('France', 'UK'),-0.181891891892
('Malaysia', 'France'),('Turkey', 'UK'),0.243448275862
('Saudi Arabia', 'UK'),('Ecuador', 'France'),0.20380952381
('India', 'Russia'),('Syria', 'Czechoslovakia'),-0.22619047619
('Netherlands', 'Germany (FRG)'),('Brazil', 'Switzerland'),0.2325
('UAE', 'UK'),('UAE', 'UK'),0.3378125
('Spain', 'UK'),('Mongolia', 'USSR'),-0.140294117647
('East Germany (GDR)', 'USSR'),('Denmark', 'Germany (FRG)'),-0.195384615385
('UK', 'Netherlands'),('Portugal', 'UK'),-0.124285714286
('Japan', 'Italy'),('Egypt', 'USSR'),-0.380434782609
('Bulgaria', 'USSR'),('China', 'USSR'),0.290952380952
('Syria', 'USSR'),('Iran', 'Russia'),-0.578
('USA', 'Italy'),('Singapore', 'France'),0.4225
('UAE', 'Germany (FRG)'),('New Zealand', 'UK'),-0.226
('USSR', 'Czechoslovakia'),('Sweden', 'France'),0.213666666667
('Germany (FRG)', 'France'),('Romania', 'Czechoslovakia'),0.387916666667
('Kenya', 'UK'),('Gabon', 'France'),0.276
('Tunisia', 'France'),('Germany (FRG)', 'France'),0.203611111111
('Peru', 'Italy'),('Egypt', 'USSR'),-0.150869565217
('UAE', 'UK'),('Iraq', 'France'),0.364
('Israel', 'Germany (FRG)'),('Egypt', 'UK'),-0.201923076923
('Syria', 'USSR'),('Jordan', 'UK'),0.210833333333
('Spain', 'Italy'),('Sweden', 'Italy'),-0.111818181818
('India', 'Netherlands'),('Sweden', 'Germany (FRG)'),0.236551724138
('Saudi Arabia', 'Germany (FRG)'),('Canada', 'Switzerland'),0.344545454545
('Canada', 'UK'),('Peru', 'France'),-0.138095238095
('Viet Nam', 'USSR'),('Peru', 'UK'),0.328
('Netherlands', 'Italy'),('Portugal', 'France'),-0.131333333333
('Pakistan', 'Sweden'),('Egypt', 'France'),0.313913043478
('Romania', 'Czechoslovakia'),('China', 'USSR'),0.279047619048
('Egypt', 'UK'),('Romania', 'France'),0.325555555556
('Peru', 'Italy'),('China', 'Russia'),-0.1155
('South Africa', 'Italy'),('India', 'Russia'),-0.1405
('USA', 'Switzerland'),('Egypt', 'UK'),-0.209615384615
('Libya', 'USSR'),('Syria', 'USSR'),0.251111111111
('Netherlands', 'France'),('Libya', 'USSR'),-0.118571428571
('Hungary', 'USSR'),('Yugoslavia', 'USSR'),0.310625
('Turkey', 'Netherlands'),('Brazil', 'Switzerland'),0.357
('Jordan', 'UK'),('Iran', 'Russia'),-0.273
('Brazil', 'France'),('China', 'France'),0.253793103448
('Germany (FRG)', 'UK'),('Greece', 'Italy'),-0.188076923077
('Peru', 'UK'),('Chile', 'Spain'),-0.135454545455
('Hungary', 'USSR'),('India', 'Russia'),-0.676
('Denmark', 'UK'),('Algeria', 'USSR'),0.198620689655
('Iran', 'Russia'),('Denmark', 'Sweden'),0.214
('Argentina', 'France'),('Afghanistan', 'USSR'),0.241714285714
('South Africa', 'Italy'),('Syria', 'Czechoslovakia'),0.399523809524
('Qatar', 'France'),('South Korea', 'Netherlands'),0.267826086957
('India', 'Poland'),('India', 'Italy'),0.2996
('Bulgaria', 'USSR'),('Portugal', 'France'),0.237333333333
('Israel', 'UK'),('India', 'Russia'),-0.4005
('Finland', 'USSR'),('Argentina', 'Germany (FRG)'),0.197272727273
('South Korea', 'Germany (FRG)'),('India', 'Poland'),0.235454545455
('Japan', 'UK'),('India', 'Netherlands'),0.258076923077
('Greece', 'Italy'),('Romania', 'France'),0.224074074074
('China', 'Russia'),('Turkey', 'France'),0.217333333333
('UK', 'France'),('Tunisia', 'France'),0.204285714286
('Turkey', 'France'),('Czechoslovakia', 'USSR'),-0.1
('China', 'Russia'),('Spain', 'Germany (FRG)'),0.252
('Finland', 'UK'),('Greece', 'Netherlands'),-0.162608695652
('Sweden', 'France'),('UAE', 'Germany (FRG)'),-0.225555555556
('Iraq', 'France'),('Spain', 'Germany (FRG)'),-0.127142857143
('Afghanistan', 'USSR'),('Egypt', 'UK'),0.215384615385
('Netherlands', 'UK'),('USA', 'Germany (FRG)'),-0.140869565217
('Sweden', 'Germany (FRG)'),('Viet Nam', 'USSR'),-0.137567567568
('Italy', 'Germany (FRG)'),('Portugal', 'France'),-0.170333333333
('Turkey', 'Italy'),('Israel', 'UK'),-0.1404
('USSR', 'Czechoslovakia'),('Norway', 'Germany (FRG)'),-0.142
('USSR', 'Czechoslovakia'),('Malaysia', 'France'),-0.171666666667
('China', 'USSR'),('Iraq', 'France'),-0.2056
('Ecuador', 'France'),('South Africa', 'Italy'),0.2628
('Finland', 'USSR'),('Gabon', 'France'),0.4765
('Norway', 'France'),('UAE', 'UK'),-0.136875
('Sweden', 'UK'),('UAE', 'UK'),-0.1465625
('UAE', 'France'),('New Zealand', 'UK'),-0.102
('Poland', 'USSR'),('New Zealand', 'UK'),0.205333333333
('Sweden', 'UK'),('North Korea', 'USSR'),0.217380952381
('Iran', 'Russia'),('Gabon', 'France'),-0.3255
('Bulgaria', 'USSR'),('China', 'Germany (FRG)'),-0.122391304348
('Norway', 'Sweden'),('Kuwait', 'France'),0.278095238095
('Italy', 'Germany (FRG)'),('South Africa', 'Italy'),0.2068
('Austria', 'France'),('Malaysia', 'Germany (FRG)'),-0.102380952381
('Japan', 'Germany (FRG)'),('Japan', 'Germany (FRG)'),0.34064516129
('Cuba', 'USSR'),('Turkey', 'Norway'),0.2
('China', 'Russia'),('Gabon', 'France'),-0.3255
('Netherlands', 'France'),('Malaysia', 'UK'),0.206
('Denmark', 'UK'),('Indonesia', 'Netherlands'),0.233636363636
('Brazil', 'Italy'),('Brazil', 'Italy'),0.287352941176
('Saudi Arabia', 'France'),('Canada', 'Switzerland'),0.334545454545
('USA', 'Italy'),('Israel', 'France'),-0.123414634146
('Peru', 'France'),('Spain', 'Germany (FRG)'),-0.133714285714
('Yugoslavia', 'UK'),('Singapore', 'France'),-0.157916666667
('Algeria', 'USSR'),('Romania', 'Czechoslovakia'),0.289583333333
('Spain', 'Germany (FRG)'),('Algeria', 'USSR'),-0.254827586207
('South Korea', 'Germany (FRG)'),('UK', 'Germany (FRG)'),0.362307692308
('Japan', 'UK'),('South Korea', 'Germany (FRG)'),0.271612903226
('Hungary', 'USSR'),('Turkey', 'UK'),-0.265862068966
('Saudi Arabia', 'Germany (FRG)'),('Israel', 'UK'),-0.2912
('Italy', 'Germany (FRG)'),('Brazil', 'Italy'),0.306470588235
('USA', 'Italy'),('Saudi Arabia', 'Germany (FRG)'),0.256818181818
('South Korea', 'Italy'),('Kuwait', 'France'),0.284761904762
('Bulgaria', 'USSR'),('Turkey', 'Netherlands'),-0.157096774194
('Saudi Arabia', 'France'),('Japan', 'Italy'),0.29625
('Italy', 'Germany (FRG)'),('Iran', 'Russia'),0.238
('Finland', 'USSR'),('Canada', 'Switzerland'),-0.159545454545
('Pakistan', 'Germany (FRG)'),('Norway', 'Sweden'),-0.174814814815
('Portugal', 'Germany (FRG)'),('Singapore', 'UK'),-0.120476190476
('Peru', 'Italy'),('Kuwait', 'France'),0.346666666667
('Malaysia', 'Germany (FRG)'),('Finland', 'France'),-0.1352
('Algeria', 'USSR'),('UK', 'Netherlands'),0.2
('Switzerland', 'UK'),('Brazil', 'UK'),-0.100512820513
('Austria', 'France'),('India', 'Poland'),-0.243181818182
('Portugal', 'France'),('India', 'Netherlands'),-0.207307692308
('Japan', 'UK'),('UAE', 'Germany (FRG)'),0.262222222222
('UK', 'Netherlands'),('Iraq', 'France'),0.2424
('Iraq', 'USSR'),('Peru', 'France'),0.28
('Netherlands', 'Germany (FRG)'),('South Africa', 'Italy'),0.2708
('Finland', 'Sweden'),('Sweden', 'Germany (FRG)'),0.254482758621
('South Yemen', 'USSR'),('China', 'France'),-0.149655172414
('USA', 'UK'),('Portugal', 'Germany (FRG)'),-0.238181818182
('Australia', 'France'),('Bulgaria', 'USSR'),-0.11380952381
('Thailand', 'Germany (FRG)'),('South Korea', 'Germany (FRG)'),0.216451612903
('Canada', 'Switzerland'),('Bulgaria', 'USSR'),-0.133571428571
('Australia', 'France'),('Romania', 'USSR'),-0.11380952381
('Saudi Arabia', 'Germany (FRG)'),('India', 'Italy'),0.3084
('Denmark', 'UK'),('Finland', 'France'),-0.2232
('Finland', 'France'),('East Germany (GDR)', 'USSR'),-0.112820512821
('Canada', 'Switzerland'),('Romania', 'USSR'),-0.133571428571
('Libya', 'USSR'),('India', 'Russia'),-0.343
('Iraq', 'USSR'),('India', 'Netherlands'),-0.184230769231
('Iran', 'Russia'),('India', 'Russia'),0.643
('Brazil', 'Italy'),('Argentina', 'Italy'),0.197407407407
('Germany (FRG)', 'France'),('India', 'USSR'),0.213939393939
('South Korea', 'Germany (FRG)'),('Denmark', 'Sweden'),0.314333333333
('USA', 'Italy'),('India', 'Russia'),0.2415
('India', 'Russia'),('Kenya', 'UK'),-0.285
('Kenya', 'UK'),('Romania', 'France'),0.2
('Netherlands', 'France'),('Germany (FRG)', 'Netherlands'),0.245217391304
('Hungary', 'USSR'),('Portugal', 'France'),0.237333333333
('Viet Nam', 'USSR'),('Denmark', 'Sweden'),-0.157666666667
('Canada', 'UK'),('Singapore', 'France'),-0.10125
('Finland', 'France'),('North Korea', 'USSR'),-0.109285714286
('Norway', 'Germany (FRG)'),('South Yemen', 'USSR'),-0.130454545455
('Kuwait', 'UK'),('Iran', 'Russia'),-0.1075
('China', 'Russia'),('Kenya', 'UK'),-0.285
('USSR', 'Czechoslovakia'),('Turkey', 'France'),-0.155666666667
('Denmark', 'Germany (FRG)'),('India', 'Netherlands'),0.237692307692
('USA', 'Germany (FRG)'),('Brazil', 'Italy'),0.220588235294
('USA', 'Germany (FRG)'),('Portugal', 'France'),-0.198333333333
('Peru', 'Italy'),('UAE', 'Italy'),0.294782608696
('Indonesia', 'Germany (FRG)'),('Germany (FRG)', 'Italy'),-0.121290322581
('Qatar', 'France'),('Qatar', 'France'),0.4788
('South Korea', 'Italy'),('Singapore', 'France'),0.210416666667
('Bulgaria', 'USSR'),('UAE', 'France'),-0.220833333333
('USA', 'Switzerland'),('China', 'Russia'),0.2585
('Libya', 'USSR'),('Argentina', 'France'),0.275666666667
('UK', 'Italy'),('Japan', 'Italy'),-0.149583333333
('Mongolia', 'USSR'),('Algeria', 'USSR'),0.259655172414
('Iraq', 'USSR'),('Iran', 'Russia'),-0.5395
('Czechoslovakia', 'USSR'),('USSR', 'Czechoslovakia'),0.309230769231
('Denmark', 'Sweden'),('Romania', 'Czechoslovakia'),-0.229583333333
('USSR', 'Czechoslovakia'),('Kenya', 'UK'),0.346
('USA', 'France'),('Syria', 'Czechoslovakia'),0.284761904762
('Sweden', 'UK'),('Israel', 'UK'),0.2996
('Argentina', 'France'),('Ecuador', 'France'),0.253333333333
('Syria', 'Czechoslovakia'),('USSR', 'Czechoslovakia'),0.197435897436
('Chile', 'France'),('Romania', 'USSR'),-0.112142857143
('Israel', 'France'),('China', 'Germany (FRG)'),-0.126956521739
('Cuba', 'USSR'),('Algeria', 'USSR'),0.455862068966
('Nigeria', 'UK'),('UAE', 'Germany (FRG)'),-0.15962962963
('UK', 'France'),('Kuwait', 'UK'),0.213103448276
('Algeria', 'USSR'),('Argentina', 'Italy'),0.203703703704
('Spain', 'Italy'),('UK', 'Italy'),-0.1505
('Saudi Arabia', 'Germany (FRG)'),('Sweden', 'France'),-0.218
('Egypt', 'France'),('Venezuela', 'France'),0.2356
('Thailand', 'Germany (FRG)'),('Pakistan', 'Sweden'),0.201315789474
('Egypt', 'France'),('Syria', 'Czechoslovakia'),0.201904761905
('China', 'France'),('UAE', 'Germany (FRG)'),0.278518518519
('Finland', 'USSR'),('Viet Nam', 'USSR'),0.336216216216
('East Germany (GDR)', 'USSR'),('Peru', 'France'),0.234761904762
('Cuba', 'USSR'),('Mongolia', 'USSR'),0.290294117647
('South Korea', 'France'),('South Korea', 'Netherlands'),0.270869565217
('Japan', 'Italy'),('Turkey', 'Netherlands'),0.229032258065
('Pakistan', 'UK'),('China', 'USSR'),0.270476190476
('Cuba', 'USSR'),('UK', 'France'),0.200487804878
('China', 'Germany (FRG)'),('South Africa', 'Italy'),0.258
('Nigeria', 'UK'),('Kenya', 'UK'),0.358
('Germany (FRG)', 'UK'),('Indonesia', 'Netherlands'),-0.234090909091
('Chile', 'France'),('Pakistan', 'Sweden'),0.276052631579
('Hungary', 'USSR'),('Tunisia', 'France'),0.28619047619
('Iraq', 'USSR'),('Bulgaria', 'USSR'),0.26880952381
('Japan', 'France'),('Turkey', 'UK'),0.228965517241
('Brazil', 'Germany (FRG)'),('Greece', 'Germany (FRG)'),0.19725
('Algeria', 'USSR'),('Turkey', 'UK'),-0.154482758621
('Algeria', 'USSR'),('India', 'USSR'),0.387575757576
('Israel', 'Germany (FRG)'),('India', 'Russia'),0.3145
('Brazil', 'Italy'),('Peru', 'Italy'),0.3035
('Germany (FRG)', 'France'),('Pakistan', 'UK'),-0.134545454545
('Bulgaria', 'USSR'),('Greece', 'France'),-0.234571428571
('Bulgaria', 'USSR'),('Malaysia', 'France'),-0.22
('South Korea', 'France'),('China', 'France'),0.204137931034
('Finland', 'France'),('Peru', 'France'),-0.126666666667
('Israel', 'UK'),('Libya', 'USSR'),-0.108571428571
('Italy', 'France'),('Indonesia', 'UK'),0.221851851852
('Greece', 'Netherlands'),('Egypt', 'USSR'),-0.282608695652
('Turkey', 'France'),('Hungary', 'USSR'),-0.1
('Romania', 'Czechoslovakia'),('USSR', 'Czechoslovakia'),0.234358974359
('Japan', 'France'),('Peru', 'Italy'),0.213
('Israel', 'UK'),('Saudi Arabia', 'Germany (FRG)'),-0.343636363636
('Nigeria', 'Italy'),('Portugal', 'France'),-0.193
('Syria', 'USSR'),('Turkey', 'UK'),-0.157931034483
('South Yemen', 'USSR'),('Yugoslavia', 'France'),0.385454545455
('South Korea', 'Germany (FRG)'),('Qatar', 'France'),0.4224
('Argentina', 'France'),('Finland', 'France'),-0.11
('Hungary', 'USSR'),('Finland', 'France'),-0.2664
('Portugal', 'France'),('Iraq', 'USSR'),0.224545454545
('Afghanistan', 'USSR'),('Yugoslavia', 'UK'),0.291052631579
('Romania', 'USSR'),('Yugoslavia', 'UK'),0.289473684211
('Sweden', 'UK'),('South Korea', 'France'),-0.277666666667
('Japan', 'Italy'),('Netherlands', 'Italy'),0.272
('South Africa', 'Italy'),('Sweden', 'France'),-0.179
('Finland', 'France'),('Indonesia', 'Netherlands'),-0.133181818182
('UAE', 'UK'),('Gabon', 'France'),0.2895
('Yugoslavia', 'UK'),('Chile', 'France'),-0.121351351351
('Mongolia', 'USSR'),('South Korea', 'France'),-0.165333333333
('Mongolia', 'USSR'),('Egypt', 'USSR'),0.372173913043
('South Korea', 'France'),('Spain', 'UK'),0.2645
('Thailand', 'Germany (FRG)'),('Chile', 'Switzerland'),0.222083333333
('Yugoslavia', 'France'),('Peru', 'Italy'),0.3535
('South Korea', 'Italy'),('UAE', 'UK'),0.228125
('USA', 'Switzerland'),('Israel', 'France'),-0.127073170732
('Chile', 'France'),('South Korea', 'France'),0.278
('Netherlands', 'Germany (FRG)'),('Indonesia', 'Netherlands'),0.197727272727
('Chile', 'UK'),('Greece', 'Netherlands'),0.19652173913
('Singapore', 'France'),('Israel', 'UK'),-0.2992
('Spain', 'UK'),('India', 'Italy'),0.2436
('Spain', 'Italy'),('Netherlands', 'Italy'),0.2225
('Argentina', 'France'),('UAE', 'Germany (FRG)'),-0.103703703704
('China', 'USSR'),('Australia', 'France'),-0.148571428571
('Gabon', 'France'),('Peru', 'France'),0.34619047619
('Brazil', 'France'),('Qatar', 'France'),0.3352
('Yugoslavia', 'USSR'),('Syria', 'USSR'),0.355833333333
('Switzerland', 'France'),('Brazil', 'Italy'),-0.140294117647
('Israel', 'France'),('Greece', 'Italy'),-0.145
('Spain', 'Germany (FRG)'),('India', 'Russia'),0.4155
('UAE', 'Germany (FRG)'),('Peru', 'UK'),-0.2835
('Jordan', 'UK'),('Romania', 'Czechoslovakia'),0.348333333333
('Nigeria', 'Italy'),('USA', 'Italy'),0.212068965517
('Spain', 'Germany (FRG)'),('Hungary', 'USSR'),-0.184761904762
('Jordan', 'UK'),('UAE', 'Italy'),-0.179130434783
('Egypt', 'France'),('Libya', 'USSR'),0.495238095238
('Austria', 'France'),('Brazil', 'Switzerland'),-0.1485
('Mongolia', 'USSR'),('USSR', 'Czechoslovakia'),0.255384615385
('Iran', 'Russia'),('Mongolia', 'USSR'),-0.320882352941
('Japan', 'UK'),('Pakistan', 'Sweden'),0.272368421053
('Afghanistan', 'USSR'),('Malaysia', 'Germany (FRG)'),-0.130476190476
('Sweden', 'UK'),('Canada', 'Switzerland'),-0.388636363636
('South Yemen', 'USSR'),('Romania', 'Czechoslovakia'),0.245
('USSR', 'Poland'),('Syria', 'Czechoslovakia'),0.419523809524
('Jordan', 'UK'),('Netherlands', 'Germany (FRG)'),-0.177878787879
('China', 'France'),('Yugoslavia', 'USSR'),-0.159375
('Venezuela', 'France'),('Gabon', 'France'),0.2585
('Brazil', 'Switzerland'),('Netherlands', 'Germany (FRG)'),0.231818181818
('Sweden', 'Italy'),('Japan', 'France'),-0.1
('Pakistan', 'Sweden'),('UAE', 'Germany (FRG)'),0.357777777778
('USA', 'Germany (FRG)'),('Egypt', 'France'),0.241739130435
('Nigeria', 'Italy'),('Peru', 'Italy'),0.254
('Norway', 'Sweden'),('Brazil', 'Switzerland'),0.2315
('Pakistan', 'Sweden'),('Pakistan', 'Sweden'),0.367105263158
('Oman', 'UK'),('Oman', 'UK'),0.202820512821
('South Korea', 'France'),('South Korea', 'Germany (FRG)'),0.232580645161
('India', 'USSR'),('Ecuador', 'France'),0.240476190476
('Switzerland', 'UK'),('India', 'Germany (FRG)'),-0.135483870968
('Venezuela', 'France'),('Venezuela', 'France'),0.2824
('North Korea', 'USSR'),('Spain', 'Italy'),-0.123636363636
('Denmark', 'Sweden'),('Israel', 'UK'),-0.2784
('Brazil', 'Switzerland'),('Singapore', 'France'),0.27
('Israel', 'France'),('Venezuela', 'Italy'),-0.169259259259
('South Africa', 'Italy'),('Iran', 'Russia'),-0.1405
('Syria', 'Czechoslovakia'),('Portugal', 'UK'),-0.197619047619
('Yugoslavia', 'USSR'),('UK', 'Italy'),0.2815
('Switzerland', 'France'),('India', 'Poland'),-0.135
('Italy', 'Germany (FRG)'),('UAE', 'France'),0.277222222222
('Viet Nam', 'USSR'),('Algeria', 'USSR'),0.351724137931
('Portugal', 'Germany (FRG)'),('USSR', 'Poland'),0.215666666667
('Argentina', 'Italy'),('South Africa', 'Italy'),0.2064
('Turkey', 'UK'),('Norway', 'Sweden'),0.203703703704
('USA', 'UK'),('Tunisia', 'France'),-0.101428571429
('Romania', 'USSR'),('Libya', 'USSR'),0.338571428571
('Brazil', 'Switzerland'),('Peru', 'Italy'),0.277
('Australia', 'UK'),('Norway', 'Germany (FRG)'),-0.1208
('India', 'Germany (FRG)'),('Malaysia', 'France'),0.21375
('Italy', 'Germany (FRG)'),('UK', 'Germany (FRG)'),0.261923076923
('Hungary', 'USSR'),('Japan', 'UK'),-0.143863636364
('UAE', 'France'),('Switzerland', 'France'),-0.1828
('Pakistan', 'Sweden'),('South Korea', 'Italy'),0.348095238095
('East Germany (GDR)', 'USSR'),('Portugal', 'France'),0.221
('Yugoslavia', 'USSR'),('Portugal', 'France'),0.228666666667
('Italy', 'France'),('Pakistan', 'Germany (FRG)'),-0.1124
('Chile', 'France'),('Israel', 'UK'),-0.3056
('UK', 'Germany (FRG)'),('Thailand', 'Germany (FRG)'),0.1992
('India', 'Germany (FRG)'),('Czechoslovakia', 'USSR'),-0.211428571429
('Chile', 'France'),('Portugal', 'France'),-0.117
('Italy', 'Germany (FRG)'),('Turkey', 'UK'),0.207586206897
('Japan', 'UK'),('Singapore', 'France'),0.219583333333
('France', 'UK'),('Indonesia', 'France'),-0.1140625
('Malaysia', 'France'),('Finland', 'UK'),-0.151304347826
('Romania', 'USSR'),('Denmark', 'Germany (FRG)'),-0.202307692308
('Iraq', 'USSR'),('Peru', 'UK'),0.343
('Poland', 'USSR'),('Finland', 'USSR'),0.307666666667
('Pakistan', 'Germany (FRG)'),('Syria', 'Czechoslovakia'),0.212857142857
('Argentina', 'Germany (FRG)'),('Iraq', 'France'),0.2832
('Venezuela', 'France'),('Iraq', 'France'),0.2484
('UK', 'Germany (FRG)'),('Denmark', 'Sweden'),0.228333333333
('North Korea', 'USSR'),('Iran', 'Russia'),-0.676
('Greece', 'Germany (FRG)'),('Sweden', 'France'),-0.1
('South Korea', 'Germany (FRG)'),('Mongolia', 'USSR'),-0.287941176471
('Venezuela', 'France'),('Thailand', 'UK'),0.215769230769
('Afghanistan', 'USSR'),('Algeria', 'USSR'),0.343448275862
('Israel', 'UK'),('UK', 'Netherlands'),-0.2915
('Finland', 'USSR'),('North Korea', 'USSR'),0.24119047619
('Turkey', 'Netherlands'),('South Africa', 'UK'),-0.120526315789
('South Korea', 'France'),('Pakistan', 'Sweden'),0.280526315789
('Pakistan', 'Sweden'),('Saudi Arabia', 'France'),0.23641025641
('India', 'Netherlands'),('Portugal', 'France'),-0.180333333333
('Syria', 'Czechoslovakia'),('Finland', 'USSR'),0.291
('Mongolia', 'USSR'),('Sweden', 'UK'),0.227692307692
('Sweden', 'UK'),('Sweden', 'UK'),0.277948717949
('Malaysia', 'UK'),('Denmark', 'Germany (FRG)'),0.254615384615
('Greece', 'France'),('China', 'USSR'),-0.413333333333
('Thailand', 'Germany (FRG)'),('South Korea', 'Netherlands'),0.255217391304
('China', 'France'),('Chile', 'Spain'),0.301818181818
('Ghana', 'UK'),('Netherlands', 'UK'),-0.108461538462
('Germany (FRG)', 'France'),('Syria', 'USSR'),0.232777777778
('Poland', 'USSR'),('USSR', 'Czechoslovakia'),0.309230769231
('Cuba', 'USSR'),('South Africa', 'Italy'),0.2884
('Yugoslavia', 'USSR'),('Spain', 'Germany (FRG)'),-0.212857142857
('Afghanistan', 'USSR'),('Yugoslavia', 'USSR'),0.3540625
('UAE', 'UK'),('Cuba', 'USSR'),0.1996875
('Greece', 'Germany (FRG)'),('Brazil', 'Italy'),0.209411764706
('India', 'Germany (FRG)'),('Japan', 'France'),0.324074074074
('India', 'Poland'),('Canada', 'Switzerland'),0.252272727273
('India', 'Russia'),('Greece', 'France'),0.222285714286
('China', 'Russia'),('Bulgaria', 'USSR'),-0.298333333333
('Spain', 'Germany (FRG)'),('Yugoslavia', 'UK'),-0.171315789474
('Indonesia', 'France'),('Hungary', 'USSR'),-0.103333333333
('Egypt', 'USSR'),('Qatar', 'France'),-0.3596
('Peru', 'UK'),('Iran', 'Russia'),-0.258
('South Africa', 'France'),('USSR', 'Poland'),0.224333333333
('South Korea', 'France'),('South Korea', 'Italy'),0.237619047619
('Kenya', 'UK'),('Portugal', 'Germany (FRG)'),0.223181818182
('Indonesia', 'Netherlands'),('Germany (FRG)', 'UK'),-0.168421052632
('Iraq', 'France'),('Nigeria', 'UK'),0.247307692308
('UK', 'Germany (FRG)'),('Romania', 'France'),0.263703703704
('East Germany (GDR)', 'USSR'),('India', 'Germany (FRG)'),-0.335483870968
('Iran', 'Russia'),('Turkey', 'UK'),0.280689655172
('Bulgaria', 'USSR'),('Romania', 'USSR'),0.314047619048
('Poland', 'USSR'),('Netherlands', 'Germany (FRG)'),-0.118484848485
('Brazil', 'France'),('Greece', 'Netherlands'),0.237391304348
('South Yemen', 'USSR'),('India', 'Russia'),-0.352
('Mongolia', 'USSR'),('USA', 'Italy'),-0.264137931034
('Sweden', 'France'),('Pakistan', 'Sweden'),-0.162105263158
('Malaysia', 'France'),('Peru', 'UK'),-0.1215
('Ecuador', 'France'),('Finland', 'USSR'),0.232333333333
('Pakistan', 'Sweden'),('Japan', 'France'),0.365185185185
('Chile', 'France'),('Peru', 'Italy'),0.2525
('South Korea', 'Netherlands'),('South Korea', 'Germany (FRG)'),0.348709677419
('South Korea', 'Netherlands'),('North Korea', 'USSR'),-0.153333333333
('Saudi Arabia', 'France'),('China', 'Germany (FRG)'),0.200869565217
('Australia', 'France'),('New Zealand', 'UK'),-0.142333333333
('Pakistan', 'Sweden'),('Greece', 'Netherlands'),0.259130434783
('Canada', 'Switzerland'),('Pakistan', 'UK'),-0.164545454545
('UK', 'Italy'),('India', 'Italy'),-0.124
('Peru', 'UK'),('Turkey', 'UK'),-0.140344827586
('UAE', 'UK'),('Indonesia', 'UK'),0.205925925926
('Nigeria', 'Italy'),('Egypt', 'USSR'),-0.274782608696
('Algeria', 'USSR'),('Greece', 'Netherlands'),-0.289565217391
('South Korea', 'Germany (FRG)'),('Nigeria', 'UK'),-0.110769230769
('Switzerland', 'France'),('Brazil', 'Switzerland'),-0.105
('East Germany (GDR)', 'USSR'),('North Korea', 'USSR'),0.291428571429
('Austria', 'France'),('USA', 'Germany (FRG)'),-0.214782608696
('UAE', 'UK'),('Qatar', 'France'),0.3208
('USSR', 'Czechoslovakia'),('Argentina', 'France'),0.281
('South Africa', 'UK'),('China', 'France'),-0.322413793103
('Turkey', 'Netherlands'),('Malaysia', 'Germany (FRG)'),0.277619047619
('China', 'France'),('Chile', 'France'),0.208378378378
('India', 'Italy'),('India', 'Italy'),0.4184
('Syria', 'Czechoslovakia'),('Viet Nam', 'USSR'),0.199459459459
('Greece', 'Netherlands'),('South Korea', 'France'),0.245666666667
('North Korea', 'USSR'),('Romania', 'Czechoslovakia'),0.332083333333
('Brazil', 'Switzerland'),('South Korea', 'Germany (FRG)'),0.19935483871
('Tunisia', 'France'),('Denmark', 'Sweden'),-0.133333333333
('Portugal', 'France'),('Spain', 'Germany (FRG)'),-0.190571428571
('India', 'Germany (FRG)'),('Yugoslavia', 'UK'),-0.159736842105
('Portugal', 'UK'),('UAE', 'Italy'),-0.11652173913
('Viet Nam', 'USSR'),('UAE', 'France'),-0.1725
('Israel', 'Germany (FRG)'),('Norway', 'Sweden'),-0.1
('Brazil', 'France'),('Singapore', 'France'),0.255833333333
('Yugoslavia', 'France'),('Norway', 'France'),-0.238846153846
('Indonesia', 'France'),('Malaysia', 'Germany (FRG)'),0.308571428571
('France', 'UK'),('Greece', 'Netherlands'),-0.315217391304
('China', 'Germany (FRG)'),('Pakistan', 'France'),0.24025
('Germany (FRG)', 'Netherlands'),('Ecuador', 'France'),-0.129523809524
('Thailand', 'UK'),('Ecuador', 'France'),0.248571428571
('Greece', 'Germany (FRG)'),('Greece', 'France'),0.216857142857
